group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
request-from-path,,,,,194188291.0,ns,55392
request-from-path,,,,,215981901.0,ns,55488
request-from-path,,,,,209218840.0,ns,55584
request-from-path,,,,,204952513.0,ns,55680
request-from-path,,,,,207106870.0,ns,55776
request-from-path,,,,,203956394.0,ns,55872
request-from-path,,,,,209514299.0,ns,55968
request-from-path,,,,,203786172.0,ns,56064
request-from-path,,,,,217275830.0,ns,56160
request-from-path,,,,,205590699.0,ns,56256
request-from-path,,,,,212490570.0,ns,56352
request-from-path,,,,,210119324.0,ns,56448
request-from-path,,,,,200699037.0,ns,56544
request-from-path,,,,,249121469.0,ns,56640
request-from-path,,,,,206602380.0,ns,56736
request-from-path,,,,,204145242.0,ns,56832
request-from-path,,,,,212092766.0,ns,56928
request-from-path,,,,,279900169.0,ns,57024
request-from-path,,,,,254376689.0,ns,57120
request-from-path,,,,,208639236.0,ns,57216
request-from-path,,,,,295703301.0,ns,57312
request-from-path,,,,,238073064.0,ns,57408
request-from-path,,,,,208574600.0,ns,57504
request-from-path,,,,,209458874.0,ns,57600
request-from-path,,,,,211881579.0,ns,57696
request-from-path,,,,,207555113.0,ns,57792
request-from-path,,,,,211175351.0,ns,57888
request-from-path,,,,,246946442.0,ns,57984
request-from-path,,,,,218743783.0,ns,58080
request-from-path,,,,,209989383.0,ns,58176
request-from-path,,,,,215340705.0,ns,58272
request-from-path,,,,,209346782.0,ns,58368
request-from-path,,,,,212487507.0,ns,58464
request-from-path,,,,,219789520.0,ns,58560
request-from-path,,,,,223603719.0,ns,58656
request-from-path,,,,,216119458.0,ns,58752
request-from-path,,,,,214723360.0,ns,58848
request-from-path,,,,,245422599.0,ns,58944
request-from-path,,,,,225375892.0,ns,59040
request-from-path,,,,,218460982.0,ns,59136
request-from-path,,,,,216424323.0,ns,59232
request-from-path,,,,,247808996.0,ns,59328
request-from-path,,,,,217481837.0,ns,59424
request-from-path,,,,,234340106.0,ns,59520
request-from-path,,,,,223589164.0,ns,59616
request-from-path,,,,,212792451.0,ns,59712
request-from-path,,,,,215711708.0,ns,59808
request-from-path,,,,,220821902.0,ns,59904
request-from-path,,,,,255546073.0,ns,60000
request-from-path,,,,,221322844.0,ns,60096
request-from-path,,,,,228009244.0,ns,60192
request-from-path,,,,,227895067.0,ns,60288
